"id","country_id","season","stage","date","hometeam_id","awayteam_id","home_goal","away_goal"
1090,1,"2012/2013",2,"2012-08-03T00:00:00.000Z",9989,9985,0,0
1091,1,"2012/2013",2,"2012-08-04T00:00:00.000Z",8475,8203,0,0
1092,1,"2012/2013",2,"2012-08-04T00:00:00.000Z",9984,8571,1,2
1093,1,"2012/2013",20,"2012-12-15T00:00:00.000Z",8342,9998,2,0
1094,1,"2012/2013",20,"2012-12-16T00:00:00.000Z",8635,1773,2,1
1095,1,"2012/2013",20,"2012-12-15T00:00:00.000Z",9986,9993,1,0
1096,1,"2012/2013",20,"2012-12-16T00:00:00.000Z",10000,9987,3,2
1097,1,"2012/2013",20,"2012-12-15T00:00:00.000Z",9994,9991,2,2
1098,1,"2012/2013",20,"2012-12-15T00:00:00.000Z",8203,9985,0,2
1099,1,"2012/2013",20,"2012-12-15T00:00:00.000Z",9989,9984,1,1
1100,1,"2012/2013",20,"2012-12-15T00:00:00.000Z",8475,8571,1,0
1101,1,"2012/2013",21,"2012-12-23T00:00:00.000Z",9985,8342,1,3
1102,1,"2012/2013",21,"2012-12-23T00:00:00.000Z",9987,8635,2,4
1103,1,"2012/2013",21,"2012-12-22T00:00:00.000Z",9991,9986,1,2
1104,1,"2012/2013",21,"2012-12-22T00:00:00.000Z",9993,8203,0,2
1105,1,"2012/2013",21,"2012-12-22T00:00:00.000Z",1773,9989,2,2
1106,1,"2012/2013",21,"2012-12-21T00:00:00.000Z",8571,9994,2,3
1107,1,"2012/2013",21,"2012-12-22T00:00:00.000Z",9998,10000,1,1
1108,1,"2012/2013",21,"2012-12-22T00:00:00.000Z",9984,8475,2,2
1109,1,"2012/2013",22,"2012-12-26T00:00:00.000Z",8342,8571,0,0
1110,1,"2012/2013",22,"2012-12-27T00:00:00.000Z",8635,9989,4,1
1111,1,"2012/2013",22,"2012-12-27T00:00:00.000Z",9985,9993,3,0
1112,1,"2012/2013",22,"2012-12-26T00:00:00.000Z",9986,9998,1,2
1113,1,"2012/2013",22,"2012-12-26T00:00:00.000Z",10000,1773,2,1
1114,1,"2012/2013",22,"2012-12-26T00:00:00.000Z",9994,9984,3,0
1115,1,"2012/2013",22,"2012-12-26T00:00:00.000Z",8203,9991,1,0
1116,1,"2012/2013",22,"2012-12-26T00:00:00.000Z",8475,9987,1,1
1117,1,"2012/2013",23,"2013-02-27T00:00:00.000Z",8635,10000,0,1
1118,1,"2012/2013",23,"2013-01-19T00:00:00.000Z",9987,9986,3,1
1119,1,"2012/2013",23,"2013-01-19T00:00:00.000Z",9991,9985,0,0
1120,1,"2012/2013",23,"2013-01-19T00:00:00.000Z",1773,9994,2,6
1121,1,"2012/2013",23,"2013-01-19T00:00:00.000Z",8571,9993,4,0
1122,1,"2012/2013",23,"2013-01-19T00:00:00.000Z",9989,8475,0,0
1123,1,"2012/2013",23,"2013-01-19T00:00:00.000Z",9998,8203,2,3
1124,1,"2012/2013",23,"2013-02-28T00:00:00.000Z",9984,8342,0,3
1125,1,"2012/2013",24,"2013-01-27T00:00:00.000Z",8342,9991,0,0
1126,1,"2012/2013",24,"2013-01-25T00:00:00.000Z",9985,8571,2,0
1127,1,"2012/2013",24,"2013-01-26T00:00:00.000Z",9993,9998,0,0
1128,1,"2012/2013",24,"2013-02-20T00:00:00.000Z",9986,9984,2,1
1129,1,"2012/2013",24,"2013-01-26T00:00:00.000Z",10000,9989,2,0
1130,1,"2012/2013",24,"2013-01-26T00:00:00.000Z",9994,8635,0,2
1131,1,"2012/2013",24,"2013-01-26T00:00:00.000Z",8203,9987,2,1
1132,1,"2012/2013",24,"2013-01-26T00:00:00.000Z",8475,1773,2,0
1133,1,"2012/2013",25,"2013-02-03T00:00:00.000Z",8635,9985,2,2
1134,1,"2012/2013",25,"2013-02-03T00:00:00.000Z",9987,8342,4,1
1135,1,"2012/2013",25,"2013-02-02T00:00:00.000Z",9991,9993,2,1
1136,1,"2012/2013",25,"2013-02-02T00:00:00.000Z",1773,9986,1,0
1137,1,"2012/2013",25,"2013-02-02T00:00:00.000Z",8571,8203,2,1
1138,1,"2012/2013",25,"2013-02-02T00:00:00.000Z",9989,9994,1,1
1139,1,"2012/2013",25,"2013-02-02T00:00:00.000Z",9998,8475,3,0
1140,1,"2012/2013",25,"2013-02-02T00:00:00.000Z",9984,10000,1,2
1141,1,"2012/2013",26,"2013-02-09T00:00:00.000Z",8342,1773,3,1
1142,1,"2012/2013",26,"2013-02-10T00:00:00.000Z",9985,9998,0,1
1143,1,"2012/2013",26,"2013-02-09T00:00:00.000Z",9993,9987,0,2
1144,1,"2012/2013",26,"2013-02-09T00:00:00.000Z",9986,9989,1,0
1145,1,"2012/2013",26,"2013-02-09T00:00:00.000Z",9994,10000,1,1
1146,1,"2012/2013",26,"2013-02-09T00:00:00.000Z",8571,9991,1,0
1147,1,"2012/2013",26,"2013-02-09T00:00:00.000Z",8203,9984,2,0
1148,1,"2012/2013",26,"2013-02-10T00:00:00.000Z",8475,8635,1,2
1149,1,"2012/2013",27,"2013-02-15T00:00:00.000Z",8635,9986,2,0
1150,1,"2012/2013",27,"2013-02-17T00:00:00.000Z",9987,8571,2,0
1151,1,"2012/2013",27,"2013-02-16T00:00:00.000Z",10000,8475,2,0
1152,1,"2012/2013",27,"2013-02-16T00:00:00.000Z",1773,9993,1,1
1153,1,"2012/2013",27,"2013-02-17T00:00:00.000Z",9994,8342,1,1
1154,1,"2012/2013",27,"2013-02-16T00:00:00.000Z",9989,8203,0,2
1155,1,"2012/2013",27,"2013-02-16T00:00:00.000Z",9998,9991,0,2
1156,1,"2012/2013",27,"2013-02-16T00:00:00.000Z",9984,9985,0,1
1157,1,"2012/2013",28,"2013-02-24T00:00:00.000Z",8342,8635,2,2
1158,1,"2012/2013",28,"2013-02-24T00:00:00.000Z",9985,9987,0,0
1159,1,"2012/2013",28,"2013-02-23T00:00:00.000Z",9991,9984,2,0
1160,1,"2012/2013",28,"2013-02-23T00:00:00.000Z",9993,9989,1,3
1161,1,"2012/2013",28,"2013-03-03T00:00:00.000Z",9986,10000,0,1
1162,1,"2012/2013",28,"2013-02-23T00:00:00.000Z",8571,9998,0,1
1163,1,"2012/2013",28,"2013-02-23T00:00:00.000Z",8203,1773,1,2
1164,1,"2012/2013",28,"2013-02-23T00:00:00.000Z",8475,9994,0,0
1165,1,"2012/2013",29,"2013-03-09T00:00:00.000Z",8635,8203,1,0
1166,1,"2012/2013",29,"2013-03-09T00:00:00.000Z",9987,9991,3,2
1167,1,"2012/2013",29,"2013-03-09T00:00:00.000Z",10000,8342,1,2
1168,1,"2012/2013",29,"2013-03-09T00:00:00.000Z",1773,9985,0,4
1169,1,"2012/2013",29,"2013-03-09T00:00:00.000Z",9994,9986,1,1
1170,1,"2012/2013",29,"2013-03-09T00:00:00.000Z",9989,8571,1,0
1171,1,"2012/2013",29,"2013-03-09T00:00:00.000Z",8475,9993,3,2
1172,1,"2012/2013",29,"2013-03-09T00:00:00.000Z",9984,9998,1,3
1173,1,"2012/2013",3,"2012-08-10T00:00:00.000Z",9985,8475,3,1
1174,1,"2012/2013",3,"2012-08-12T00:00:00.000Z",9987,9994,1,0
1175,1,"2012/2013",3,"2012-08-12T00:00:00.000Z",9991,1773,1,1
1176,1,"2012/2013",3,"2012-08-11T00:00:00.000Z",9993,10000,1,1
1177,1,"2012/2013",3,"2012-08-11T00:00:00.000Z",8571,9986,0,1
1178,1,"2012/2013",3,"2012-08-11T00:00:00.000Z",8203,8342,3,3
1179,1,"2012/2013",3,"2012-08-11T00:00:00.000Z",9998,9989,1,1
1180,1,"2012/2013",3,"2012-08-12T00:00:00.000Z",9984,8635,0,3
1181,1,"2012/2013",30,"2013-03-16T00:00:00.000Z",8342,9989,3,0
1182,1,"2012/2013",30,"2013-03-16T00:00:00.000Z",9985,9994,0,2
1183,1,"2012/2013",30,"2013-03-16T00:00:00.000Z",9991,8635,1,1
1184,1,"2012/2013",30,"2013-03-16T00:00:00.000Z",9993,9984,3,1
1185,1,"2012/2013",30,"2013-03-16T00:00:00.000Z",9986,8475,3,0
1186,1,"2012/2013",30,"2013-03-16T00:00:00.000Z",8571,1773,0,0
1187,1,"2012/2013",30,"2013-03-16T00:00:00.000Z",8203,10000,2,3
1188,1,"2012/2013",30,"2013-03-16T00:00:00.000Z",9998,9987,1,5
1189,1,"2012/2013",4,"2012-08-18T00:00:00.000Z",8342,9993,3,1
1190,1,"2012/2013",4,"2012-08-18T00:00:00.000Z",8635,9998,2,1
1191,1,"2012/2013",4,"2012-08-19T00:00:00.000Z",9986,9985,2,6
1192,1,"2012/2013",4,"2012-08-18T00:00:00.000Z",10000,8571,2,0
1193,1,"2012/2013",4,"2012-08-18T00:00:00.000Z",1773,9984,3,2
1194,1,"2012/2013",4,"2012-08-18T00:00:00.000Z",9994,8203,2,1
1195,1,"2012/2013",4,"2012-08-18T00:00:00.000Z",9989,9987,1,1
1196,1,"2012/2013",4,"2012-08-18T00:00:00.000Z",8475,9991,0,2
1197,1,"2012/2013",5,"2012-08-26T00:00:00.000Z",9985,8203,3,2
1198,1,"2012/2013",5,"2012-08-26T00:00:00.000Z",9987,10000,2,0
1199,1,"2012/2013",5,"2012-08-26T00:00:00.000Z",9991,9994,2,1
1200,1,"2012/2013",5,"2012-08-25T00:00:00.000Z",9993,9986,2,0
1201,1,"2012/2013",5,"2012-08-25T00:00:00.000Z",1773,8635,1,1
1202,1,"2012/2013",5,"2012-08-25T00:00:00.000Z",8571,8475,2,1
1203,1,"2012/2013",5,"2012-08-26T00:00:00.000Z",9998,8342,1,3
1204,1,"2012/2013",5,"2012-08-25T00:00:00.000Z",9984,9989,0,3
1205,1,"2012/2013",6,"2012-09-02T00:00:00.000Z",8342,9985,4,2
1206,1,"2012/2013",6,"2012-09-02T00:00:00.000Z",8635,9987,2,2
1207,1,"2012/2013",6,"2012-09-01T00:00:00.000Z",9986,9991,1,1
1208,1,"2012/2013",6,"2012-09-01T00:00:00.000Z",10000,9998,2,4
1209,1,"2012/2013",6,"2012-09-02T00:00:00.000Z",9994,8571,0,1
1210,1,"2012/2013",6,"2012-09-01T00:00:00.000Z",8203,9993,0,2
1211,1,"2012/2013",6,"2012-09-01T00:00:00.000Z",9989,1773,1,1
1212,1,"2012/2013",6,"2012-09-01T00:00:00.000Z",8475,9984,2,0
1213,1,"2012/2013",7,"2012-09-15T00:00:00.000Z",9987,8475,1,1
1214,1,"2012/2013",7,"2012-09-15T00:00:00.000Z",9991,8203,0,2
1215,1,"2012/2013",7,"2012-09-16T00:00:00.000Z",9993,9985,3,2
1216,1,"2012/2013",7,"2012-09-15T00:00:00.000Z",1773,10000,0,1
1217,1,"2012/2013",7,"2012-09-14T00:00:00.000Z",8571,8342,1,1
1218,1,"2012/2013",7,"2012-09-15T00:00:00.000Z",9989,8635,1,1
1219,1,"2012/2013",7,"2012-09-15T00:00:00.000Z",9998,9986,2,3
1220,1,"2012/2013",7,"2012-09-15T00:00:00.000Z",9984,9994,0,1
1221,1,"2012/2013",8,"2012-09-23T00:00:00.000Z",8342,9984,4,0
1222,1,"2012/2013",8,"2012-09-21T00:00:00.000Z",9985,9991,1,2
1223,1,"2012/2013",8,"2012-09-22T00:00:00.000Z",9993,8571,2,1
1224,1,"2012/2013",8,"2012-09-23T00:00:00.000Z",9986,9987,1,2
1225,1,"2012/2013",8,"2012-09-22T00:00:00.000Z",10000,8635,2,3
1226,1,"2012/2013",8,"2012-09-22T00:00:00.000Z",9994,1773,2,2
1227,1,"2012/2013",8,"2012-09-22T00:00:00.000Z",8203,9998,3,0
1228,1,"2012/2013",8,"2012-09-22T00:00:00.000Z",8475,9989,1,1
1229,1,"2012/2013",9,"2012-09-29T00:00:00.000Z",8635,9994,3,0
1230,1,"2012/2013",9,"2012-09-29T00:00:00.000Z",9987,8203,2,1
1231,1,"2012/2013",9,"2012-09-30T00:00:00.000Z",9991,8342,2,2
1232,1,"2012/2013",9,"2012-09-29T00:00:00.000Z",1773,8475,5,2
1233,1,"2012/2013",9,"2012-09-30T00:00:00.000Z",8571,9985,2,1
1234,1,"2012/2013",9,"2012-09-29T00:00:00.000Z",9989,10000,1,4
1235,1,"2012/2013",9,"2012-09-29T00:00:00.000Z",9998,9993,1,0
1236,1,"2012/2013",9,"2012-09-29T00:00:00.000Z",9984,9986,1,0
1237,1,"2013/2014",1,"2014-03-29T00:00:00.000Z",8475,9989,2,0
1238,1,"2013/2014",1,"2014-03-29T00:00:00.000Z",9991,8573,0,1
1239,1,"2013/2014",2,"2014-04-05T00:00:00.000Z",9989,9991,1,0
1240,1,"2013/2014",2,"2014-04-05T00:00:00.000Z",8573,8475,0,0
1241,1,"2013/2014",3,"2014-04-12T00:00:00.000Z",9991,8475,2,1
1242,1,"2013/2014",3,"2014-04-12T00:00:00.000Z",8573,9989,2,0
1243,1,"2013/2014",4,"2014-04-19T00:00:00.000Z",8475,9991,2,4
1244,1,"2013/2014",4,"2014-04-19T00:00:00.000Z",9989,8573,0,2
1245,1,"2013/2014",5,"2014-04-26T00:00:00.000Z",9989,8475,4,2
1246,1,"2013/2014",5,"2014-04-26T00:00:00.000Z",8573,9991,1,1
1247,1,"2013/2014",6,"2014-05-03T00:00:00.000Z",8475,8573,0,1
1248,1,"2013/2014",6,"2014-05-03T00:00:00.000Z",9991,9989,4,0
1249,1,"2014/2015",1,"2014-07-25T00:00:00.000Z",9985,9986,3,0
1250,1,"2014/2015",1,"2014-07-26T00:00:00.000Z",8475,8342,0,2
1251,1,"2014/2015",1,"2014-07-26T00:00:00.000Z",9984,9991,0,0
1252,1,"2014/2015",1,"2014-07-26T00:00:00.000Z",9989,8573,2,0
1253,1,"2014/2015",1,"2014-07-26T00:00:00.000Z",10001,9994,1,0
1254,1,"2014/2015",1,"2014-07-27T00:00:00.000Z",8203,9987,3,1
1255,1,"2014/2015",1,"2014-07-27T00:00:00.000Z",8635,274581,3,1
1256,1,"2014/2015",1,"2014-07-27T00:00:00.000Z",10000,8571,2,0
1257,1,"2014/2015",10,"2014-10-05T00:00:00.000Z",8342,9985,3,0
1258,1,"2014/2015",10,"2014-10-05T00:00:00.000Z",8635,9987,0,0
1259,1,"2014/2015",10,"2014-10-04T00:00:00.000Z",9986,8571,0,2
1260,1,"2014/2015",10,"2014-10-04T00:00:00.000Z",274581,8203,1,1
1261,1,"2014/2015",10,"2014-10-05T00:00:00.000Z",9994,8573,3,1
1262,1,"2014/2015",10,"2014-10-04T00:00:00.000Z",9989,10000,3,1
1263,1,"2014/2015",10,"2014-10-03T00:00:00.000Z",10001,9991,0,0
1264,1,"2014/2015",10,"2014-10-04T00:00:00.000Z",8475,9984,1,0
1265,1,"2014/2015",11,"2014-10-19T00:00:00.000Z",9985,10000,1,2
1266,1,"2014/2015",11,"2014-10-19T00:00:00.000Z",9987,10001,3,1
1267,1,"2014/2015",11,"2014-10-18T00:00:00.000Z",9991,9986,2,2
1268,1,"2014/2015",11,"2014-10-18T00:00:00.000Z",8573,274581,0,0
1269,1,"2014/2015",11,"2014-10-19T00:00:00.000Z",9994,8342,1,3
1270,1,"2014/2015",11,"2014-10-18T00:00:00.000Z",8571,8475,2,1
1271,1,"2014/2015",11,"2014-10-18T00:00:00.000Z",8203,8635,1,1
1272,1,"2014/2015",11,"2014-10-18T00:00:00.000Z",9984,9989,1,2
1273,1,"2014/2015",12,"2014-10-26T00:00:00.000Z",8342,9991,2,2
1274,1,"2014/2015",12,"2014-10-26T00:00:00.000Z",8635,9985,0,2
1275,1,"2014/2015",12,"2014-10-25T00:00:00.000Z",9986,8573,2,0
1276,1,"2014/2015",12,"2014-10-25T00:00:00.000Z",10000,9984,1,2
1277,1,"2014/2015",12,"2014-10-26T00:00:00.000Z",274581,9994,2,2
1278,1,"2014/2015",12,"2014-10-24T00:00:00.000Z",9989,8203,0,1
1279,1,"2014/2015",12,"2014-10-25T00:00:00.000Z",10001,8571,2,1
1280,1,"2014/2015",12,"2014-10-25T00:00:00.000Z",8475,9987,0,1
1281,1,"2014/2015",13,"2014-10-28T00:00:00.000Z",9987,9989,3,0
1282,1,"2014/2015",13,"2014-10-29T00:00:00.000Z",9991,8475,4,1
1283,1,"2014/2015",13,"2014-10-29T00:00:00.000Z",8573,10001,4,0
1284,1,"2014/2015",13,"2014-10-30T00:00:00.000Z",274581,8342,1,4
1285,1,"2014/2015",13,"2014-10-29T00:00:00.000Z",9994,9986,5,2
1286,1,"2014/2015",13,"2014-10-29T00:00:00.000Z",8571,8635,2,3
1287,1,"2014/2015",13,"2014-10-28T00:00:00.000Z",8203,10000,1,1
1288,1,"2014/2015",13,"2014-10-29T00:00:00.000Z",9984,9985,0,1
1289,1,"2014/2015",14,"2014-11-01T00:00:00.000Z",8635,9994,1,1
1290,1,"2014/2015",14,"2014-11-01T00:00:00.000Z",9985,8203,2,0
1291,1,"2014/2015",14,"2014-11-02T00:00:00.000Z",9986,8342,0,0
1292,1,"2014/2015",14,"2014-10-31T00:00:00.000Z",10000,9987,2,0
1293,1,"2014/2015",14,"2014-11-02T00:00:00.000Z",9989,9991,0,1
1294,1,"2014/2015",14,"2014-11-02T00:00:00.000Z",10001,274581,1,3
1295,1,"2014/2015",14,"2014-11-01T00:00:00.000Z",8475,8573,1,0
1296,1,"2014/2015",14,"2014-11-01T00:00:00.000Z",9984,8571,0,4
1297,1,"2014/2015",15,"2014-11-09T00:00:00.000Z",8342,10001,5,0
1298,1,"2014/2015",15,"2014-11-09T00:00:00.000Z",9987,9985,0,2
1299,1,"2014/2015",15,"2014-11-09T00:00:00.000Z",9991,8635,0,2
1300,1,"2014/2015",15,"2014-11-07T00:00:00.000Z",8573,10000,1,3
1301,1,"2014/2015",15,"2014-11-08T00:00:00.000Z",274581,9986,0,2
1302,1,"2014/2015",15,"2014-11-09T00:00:00.000Z",9994,8475,3,0
1303,1,"2014/2015",15,"2014-11-08T00:00:00.000Z",8571,9989,1,0
1304,1,"2014/2015",15,"2014-11-08T00:00:00.000Z",8203,9984,1,1
1305,1,"2014/2015",16,"2014-11-22T00:00:00.000Z",274581,9989,2,1
1306,1,"2014/2015",16,"2014-11-22T00:00:00.000Z",9994,10001,0,0
1307,1,"2014/2015",16,"2014-11-23T00:00:00.000Z",8571,10000,3,1
1308,1,"2014/2015",16,"2014-11-22T00:00:00.000Z",8342,8475,4,2
1309,1,"2014/2015",16,"2014-11-23T00:00:00.000Z",9987,8203,3,0
1310,1,"2014/2015",16,"2014-11-22T00:00:00.000Z",9991,9984,4,0
1311,1,"2014/2015",16,"2014-11-23T00:00:00.000Z",8573,9985,3,2
1312,1,"2014/2015",16,"2014-11-22T00:00:00.000Z",9986,8635,3,1
1313,1,"2014/2015",17,"2014-11-30T00:00:00.000Z",8635,8342,2,2
1314,1,"2014/2015",17,"2014-11-30T00:00:00.000Z",9985,8571,0,2
1315,1,"2014/2015",17,"2014-11-28T00:00:00.000Z",10000,9991,2,1
1316,1,"2014/2015",17,"2014-11-29T00:00:00.000Z",8203,8573,0,0
1317,1,"2014/2015",17,"2014-11-30T00:00:00.000Z",9989,9994,1,1
1318,1,"2014/2015",17,"2014-11-29T00:00:00.000Z",10001,9986,2,3
1319,1,"2014/2015",17,"2014-11-29T00:00:00.000Z",8475,274581,2,1
1320,1,"2014/2015",17,"2014-11-29T00:00:00.000Z",9984,9987,0,1
1321,1,"2014/2015",18,"2014-12-07T00:00:00.000Z",8342,10000,2,1
1322,1,"2014/2015",18,"2014-12-07T00:00:00.000Z",9991,9987,0,0
1323,1,"2014/2015",18,"2014-12-06T00:00:00.000Z",8573,9989,2,1
1324,1,"2014/2015",18,"2014-12-07T00:00:00.000Z",9986,9985,0,1
1325,1,"2014/2015",18,"2014-12-06T00:00:00.000Z",274581,8635,4,2
1326,1,"2014/2015",18,"2014-12-06T00:00:00.000Z",9994,9984,0,0
1327,1,"2014/2015",18,"2014-12-06T00:00:00.000Z",8571,8203,3,0
1328,1,"2014/2015",18,"2014-12-05T00:00:00.000Z",10001,8475,1,2
1329,1,"2014/2015",19,"2014-12-14T00:00:00.000Z",8635,8573,3,0
1330,1,"2014/2015",19,"2014-12-14T00:00:00.000Z",9985,8342,1,3
1331,1,"2014/2015",19,"2014-12-13T00:00:00.000Z",9987,8571,3,0
1332,1,"2014/2015",19,"2014-12-14T00:00:00.000Z",10000,9994,1,0
1333,1,"2014/2015",19,"2014-12-12T00:00:00.000Z",8203,9991,0,0
1334,1,"2014/2015",19,"2014-12-13T00:00:00.000Z",9989,10001,3,3
1335,1,"2014/2015",19,"2014-12-13T00:00:00.000Z",8475,9986,1,3
1336,1,"2014/2015",19,"2014-12-13T00:00:00.000Z",9984,274581,2,1
1337,1,"2014/2015",2,"2014-08-03T00:00:00.000Z",8342,9989,1,0
1338,1,"2014/2015",2,"2014-08-02T00:00:00.000Z",9987,9984,1,1
1339,1,"2014/2015",2,"2014-08-03T00:00:00.000Z",9991,8203,3,1
1340,1,"2014/2015",2,"2014-08-01T00:00:00.000Z",8573,8635,0,2
1341,1,"2014/2015",2,"2014-08-02T00:00:00.000Z",9986,10001,2,3
1342,1,"2014/2015",2,"2014-08-02T00:00:00.000Z",274581,8475,1,0
1343,1,"2014/2015",2,"2014-08-03T00:00:00.000Z",9994,10000,2,1
1344,1,"2014/2015",2,"2014-08-02T00:00:00.000Z",8571,9985,2,3
1345,1,"2014/2015",20,"2014-12-21T00:00:00.000Z",8342,9987,4,1
1346,1,"2014/2015",20,"2014-12-21T00:00:00.000Z",9991,9985,1,2
1347,1,"2014/2015",20,"2014-12-20T00:00:00.000Z",8573,9984,2,0
1348,1,"2014/2015",20,"2014-12-20T00:00:00.000Z",9986,9989,6,0
1349,1,"2014/2015",20,"2014-12-20T00:00:00.000Z",274581,10000,0,1
1350,1,"2014/2015",20,"2014-12-21T00:00:00.000Z",9994,8571,1,2
1351,1,"2014/2015",20,"2014-12-20T00:00:00.000Z",10001,8203,1,1
1352,1,"2014/2015",20,"2014-12-20T00:00:00.000Z",8475,8635,0,2
1353,1,"2014/2015",21,"2014-12-26T00:00:00.000Z",8635,10001,4,0
1354,1,"2014/2015",21,"2014-12-27T00:00:00.000Z",9985,9994,2,0
1355,1,"2014/2015",21,"2015-02-03T00:00:00.000Z",9987,8573,1,1
1356,1,"2014/2015",21,"2014-12-26T00:00:00.000Z",10000,9986,1,3
1357,1,"2014/2015",21,"2014-12-26T00:00:00.000Z",8571,9991,2,3
1358,1,"2014/2015",21,"2014-12-26T00:00:00.000Z",8203,274581,1,0
1359,1,"2014/2015",21,"2014-12-26T00:00:00.000Z",9989,8342,0,6
1360,1,"2014/2015",21,"2014-12-27T00:00:00.000Z",9984,8475,1,0
1361,1,"2014/2015",22,"2015-01-16T00:00:00.000Z",8342,8203,1,1
1362,1,"2014/2015",22,"2015-01-18T00:00:00.000Z",8635,9989,3,0
1363,1,"2014/2015",22,"2015-01-17T00:00:00.000Z",8573,8571,1,7
1364,1,"2014/2015",22,"2015-01-17T00:00:00.000Z",9986,9984,0,2
1365,1,"2014/2015",22,"2015-01-17T00:00:00.000Z",274581,9991,1,3
1366,1,"2014/2015",22,"2015-01-18T00:00:00.000Z",9994,9987,1,1
1367,1,"2014/2015",22,"2015-01-18T00:00:00.000Z",10001,9985,1,1
1368,1,"2014/2015",22,"2015-01-17T00:00:00.000Z",8475,10000,1,3
1369,1,"2014/2015",23,"2015-01-25T00:00:00.000Z",9985,8635,2,0
1370,1,"2014/2015",23,"2015-01-23T00:00:00.000Z",9987,274581,2,0
1371,1,"2014/2015",23,"2015-01-25T00:00:00.000Z",9991,8573,3,1
1372,1,"2014/2015",23,"2015-01-24T00:00:00.000Z",10000,10001,1,3
1373,1,"2014/2015",23,"2015-01-24T00:00:00.000Z",8571,9986,0,0
1374,1,"2014/2015",23,"2015-01-24T00:00:00.000Z",8203,9994,0,1
1375,1,"2014/2015",23,"2015-01-24T00:00:00.000Z",9989,8475,1,1
1376,1,"2014/2015",23,"2015-01-25T00:00:00.000Z",9984,8342,0,3
1377,1,"2014/2015",24,"2015-01-30T00:00:00.000Z",8342,8573,2,0
1378,1,"2014/2015",24,"2015-02-01T00:00:00.000Z",8635,10000,0,0
1379,1,"2014/2015",24,"2015-01-31T00:00:00.000Z",9986,9987,1,0
1380,1,"2014/2015",24,"2015-01-31T00:00:00.000Z",274581,8571,0,3
1381,1,"2014/2015",24,"2015-02-01T00:00:00.000Z",9994,9991,3,3
1382,1,"2014/2015",24,"2015-02-01T00:00:00.000Z",9989,9985,2,3
1383,1,"2014/2015",24,"2015-01-31T00:00:00.000Z",10001,9984,1,0
1384,1,"2014/2015",24,"2015-01-31T00:00:00.000Z",8475,8203,2,2
1385,1,"2014/2015",25,"2015-02-06T00:00:00.000Z",9985,274581,3,0
1386,1,"2014/2015",25,"2015-02-08T00:00:00.000Z",9987,8475,1,0
1387,1,"2014/2015",25,"2015-02-07T00:00:00.000Z",9991,10001,4,0
1388,1,"2014/2015",25,"2015-02-07T00:00:00.000Z",8573,9994,0,1
1389,1,"2014/2015",25,"2015-02-07T00:00:00.000Z",10000,9989,2,3
1390,1,"2014/2015",25,"2015-02-08T00:00:00.000Z",8571,8342,2,0
1391,1,"2014/2015",25,"2015-02-07T00:00:00.000Z",8203,9986,0,0
1392,1,"2014/2015",25,"2015-02-08T00:00:00.000Z",9984,8635,0,2
1393,1,"2014/2015",26,"2015-02-15T00:00:00.000Z",8635,8203,1,1
1394,1,"2014/2015",26,"2015-02-15T00:00:00.000Z",8342,9994,1,1
1395,1,"2014/2015",26,"2015-02-15T00:00:00.000Z",9986,9991,0,0
1396,1,"2014/2015",26,"2015-02-14T00:00:00.000Z",10000,9985,1,1
1397,1,"2014/2015",26,"2015-02-14T00:00:00.000Z",274581,8573,0,1
1398,1,"2014/2015",26,"2015-02-14T00:00:00.000Z",9989,9984,2,1
1399,1,"2014/2015",26,"2015-02-13T00:00:00.000Z",10001,9987,1,2
1400,1,"2014/2015",26,"2015-02-14T00:00:00.000Z",8475,8571,1,0
1401,1,"2014/2015",27,"2015-02-20T00:00:00.000Z",9985,8475,3,2
1402,1,"2014/2015",27,"2015-02-22T00:00:00.000Z",9987,8635,0,1
1403,1,"2014/2015",27,"2015-02-22T00:00:00.000Z",9991,8342,2,1
1404,1,"2014/2015",27,"2015-02-21T00:00:00.000Z",8573,9986,1,3
1405,1,"2014/2015",27,"2015-02-21T00:00:00.000Z",9994,274581,1,0
1406,1,"2014/2015",27,"2015-02-21T00:00:00.000Z",8571,10001,6,0
1407,1,"2014/2015",27,"2015-02-22T00:00:00.000Z",8203,9989,2,1
1408,1,"2014/2015",27,"2015-02-21T00:00:00.000Z",9984,10000,2,2
1409,1,"2014/2015",28,"2015-03-01T00:00:00.000Z",8342,274581,3,0
1410,1,"2014/2015",28,"2015-03-01T00:00:00.000Z",8635,8571,2,0
1411,1,"2014/2015",28,"2015-02-27T00:00:00.000Z",9985,9984,1,0
1412,1,"2014/2015",28,"2015-02-28T00:00:00.000Z",9986,9994,1,0
1413,1,"2014/2015",28,"2015-02-28T00:00:00.000Z",10000,8203,2,3
1414,1,"2014/2015",28,"2015-02-28T00:00:00.000Z",9989,9987,0,2
1415,1,"2014/2015",28,"2015-02-28T00:00:00.000Z",10001,8573,3,0
1416,1,"2014/2015",28,"2015-03-01T00:00:00.000Z",8475,9991,0,1
1417,1,"2014/2015",29,"2015-03-07T00:00:00.000Z",8342,9986,1,0
1418,1,"2014/2015",29,"2015-03-07T00:00:00.000Z",9987,10000,3,2
1419,1,"2014/2015",29,"2015-03-07T00:00:00.000Z",9991,9989,2,1
1420,1,"2014/2015",29,"2015-03-07T00:00:00.000Z",8573,8475,4,3
1421,1,"2014/2015",29,"2015-03-07T00:00:00.000Z",274581,10001,1,0
